#322320
#2b3a40
#5c2f72
#3f6b6e
#3c7843
#a85351
#7d6f5e
#807e68
#62986f
#51979c
#909090
#74af85
#9ca69c
#87b79a
#93b78e
#b9bfa0
#babcc2
#96d4af
#c7d5c5
#d9dbb1
