#574440
#374e5c
#6d27a3
#723e78
#655f51
#ae3676
#6f627a
#6b6f5e
#70762d
#de2e1b
#d9503b
#69828c
#a7a97a
#a8c3ca
#9dccae
#c8cc95
#d0cc75
#bad666
#cfd68b
#dfdeae
