#303030
#333355
#4c4230
#ad2343
#714da4
#715f44
#7c51a0
#86529d
#a34b67
#94518f
#895bab
#9d57a0
#975aa7
#cf6f6d
#919191
#bc8686
#29a2cd
#21b8c3
#86b4bf
#d3ad29
