#423237
#4f4e4f
#59584f
#54616a
#6a778a
#a3a7a6
#bdad93
#bfa386
#c5a689
#cfb59d
#cfb590
#ddc59f
#d3b66e
#bdc489
#c7d5bd
#64a084
#4c856f
#6b7d38
#a16d4f
#dd5350
