#543342
#60404d
#6b4d59
#86454a
#2d6733
#ad4d32
#8e656b
#bd5427
#26856d
#dc4e4a
#997fbc
#2aa337
#a69382
#2faead
#aaa8b2
#b6af92
#9fb6c2
#47d156
#72e37e
#d6d283
