#614944
#7a2f7a
#c452c2
#d998d9
#dbbaab
#aea190
#b4a181
#c7b188
#dec885
#d9d9cd
#cdd4b8
#b8d4be
#c9de85
#b5b25b
#b1af7c
#a09655
#ba9545
#af8a31
#8b7d50
#747541
