#333333
#2e3643
#304f6c
#9b253b
#a2395a
#2e6e92
#2774aa
#9e6d4f
#6b8539
#6d7cd1
#a17971
#309dc8
#8aa852
#82b582
#68b6da
#acb56d
#9abcdb
#b7c49e
#96cdd6
#d6caba
