#222734
#412921
#4d3c32
#4e3475
#374760
#574b40
#693991
#8a3d33
#a4285e
#ac302e
#7c573d
#245fb1
#795f4f
#727b8c
#c2695d
#cc7468
#bc8e5c
#88aa7e
#bbadc7
#d7c8b5
