#504645
#6b4c3e
#60635d
#945a65
#8f735a
#5e8c72
#aa66cc
#d16b67
#a6808e
#9b8a82
#dd8742
#b59588
#9daba9
#abad8b
#78bd9a
#8fbb9b
#c6ac9f
#c0b693
#8fdd42
#d9d596
