#423237
#4f4e4f
#59584f
#54616a
#6b7d38
#6a778a
#a16d4f
#4c856f
#dd5350
#64a084
#a3a7a6
#bfa386
#c5a689
#bdad93
#cfb590
#d3b66e
#cfb59d
#bdc489
#ddc59f
#c7d5bd
