#323136
#33408d
#9628c3
#6a655b
#b44043
#c22989
#b25a58
#a96260
#9b8742
#72a36c
#b39929
#89acc0
#cba077
#75b7c3
#86c07f
#d7bd4f
#bfbfb2
#d6d396
#e3e16d
#e3dfd7
