#332525
#b33e2d
#722d1d
#80483b
#cc6736
#d28e6b
#59453a
#3d3834
#8c623a
#caac86
#9e6c2b
#d99e4c
#cb953b
#b9a372
#78756c
#999d51
#a7b352
#2a5738
#5fcab0
#368986
