#382529
#452222
#492b4a
#66254c
#4c3c3e
#4e6680
#65711d
#7f6280
#82657a
#647a6d
#cd5032
#2d8c7b
#818a48
#a49e60
#4fb087
#d5b832
#b5c2a1
#cac190
#daca48
#d3d0b4
