#272766
#4d4250
#6c5836
#46647c
#5675b3
#667988
#b66e6f
#8b9f78
#cf8884
#76a1cc
#d68f68
#90aaa5
#39bdab
#77b7aa
#caa680
#d1ab7b
#cab6af
#a5c5d0
#dedb3a
#bee3ca
