#494881
#652f8c
#513b3d
#78674d
#8d8793
#ad8b8f
#dca2a0
#c29184
#9e7560
#c43b2b
#d66f1a
#b3752a
#c59a70
#c2ac87
#c4b884
#cdcac0
#a1a493
#7e9491
#6b979b
#468da0
