#293946
#5b391b
#384744
#8a1a1a
#694d44
#884e36
#70613d
#3b706e
#c72e2e
#cc564e
#9c8497
#ab8274
#9685a6
#b88053
#bd897b
#54c6d0
#61c9b8
#bcbab3
#b3c853
#cddba4
