#827085
#6b364d
#462929
#332d2a
#2b2333
#2d2949
#4e4952
#5e5e5e
#3f4c38
#3c686e
#37787d
#5c706e
#83927b
#8f995a
#92b291
#71ba9f
#a5b3a6
#d6cea8
#d1912a
#dc5b3e
