chikanobu1	10	#483b36	#4d4a4b	#534b56	#62503c	#8c998e	#a9a199	#c08a67	#36331d	#eae7d2	#3c413b
chikanobu1	10	#9c908d	#31302a	#908a74	#c7c1a6	#423e37	#e4d8d7	#ca7754	#534d48	#69645c	#776f60
chikanobu1	10	#a96851	#d2c6a7	#3d3333	#423c28	#5b4c53	#303530	#d8c199	#dedac9	#cc744a	#545854
chikanobu1	10	#414027	#292c2c	#938a66	#9f4c39	#d5cba5	#535045	#c96d4c	#7b7a67	#d4bb9c	#c0876e
chikanobu1	10	#303329	#cc7452	#87553c	#a39e9d	#504c3d	#383d3d	#c9a68a	#403c38	#73604d	#d7c59e
chikanobu1	10	#beba86	#2f2325	#b9b2a4	#a5aaa4	#d6c69c	#80755a	#2e2c22	#524a57	#c96a54	#465154
chikanobu1	10	#4c4f38	#a6a595	#382b21	#d4c7a7	#c7a28a	#5b4c53	#484022	#d1ba99	#c38969	#b95130
chikanobu1	10	#b2a898	#ac988b	#362c1b	#cdc09b	#2f2827	#656449	#3b383c	#40343a	#c7c3b0	#40382d
chikanobu1	10	#878374	#d7c49c	#6a604a	#dbd9c2	#7c766a	#b3b198	#7d7d76	#c46a51	#bc5f30	#363a44
chikanobu1	10	#746961	#7a704d	#d4c09a	#8e8268	#aa9a7f	#e0d7c4	#87797b	#a98560	#9ea79e	#cccf9c
macke1	10	#e3e8c4	#89742d	#bca19b	#f3bc31	#f2f3b6	#8fa173	#f7a531	#e78538	#7a5d65	#a24839
macke1	10	#f1eb41	#ce453a	#676e68	#a78c67	#6f5436	#8d622f	#657296	#ccb744	#ada893	#8b6955
macke1	10	#acc77b	#81ab6b	#f1f0b6	#edf36c	#b9a158	#ffb52d	#d14931	#acb18c	#5f583a	#9e7b89
macke1	10	#7c7c47	#8d6657	#a29360	#deead4	#f7be2f	#c6979b	#ecbe63	#b49b5b	#835146	#caa745
macke1	10	#736634	#f99f36	#47496d	#92a644	#e7e878	#927728	#797a5e	#494a43	#b3b092	#a7c870
macke1	10	#8f5d33	#adc87c	#41466c	#6a738c	#bba399	#6c6933	#eecc66	#9ab2cf	#63563c	#fbe53b
macke1	10	#6e6033	#cf974f	#d25230	#8c877f	#aac178	#926359	#9f7882	#a0865e	#f6bb2c	#eee539
macke1	10	#c8b545	#ada153	#6e602d	#888783	#bda898	#8fa53e	#757955	#cc8c57	#eef5aa	#e4e9cf
macke1	10	#e9c971	#51513a	#fdb831	#adad91	#95768c	#854e40	#cc9252	#ebec76	#b4989c	#858685
macke1	10	#f2eb38	#99433e	#eed545	#fda030	#816e56	#3e4872	#5e5343	#6f512f	#f3b933	#94887b
photo_sudeep1106	10	#f0c224	#7d3109	#fe5e3a	#1e1900	#faa747	#db1f01	#6f0903	#cb6f0c	#931109	#f2770f
photo_sudeep1106	10	#cc5704	#ac6e47	#f8e990	#f7c42a	#6d4d16	#d72405	#af3819	#f2310b	#a46a05	#f28d13
photo_sudeep1106	10	#ff8939	#392a15	#932f12	#1b3012	#f9dc22	#911900	#f98b17	#fbee98	#f62e0e	#9f6907
photo_sudeep1106	10	#faa70f	#971605	#933512	#f4da24	#fb6c32	#f6a343	#171500	#b33a0c	#6b490f	#a46b01
photo_sudeep1106	10	#bc3116	#d36f0c	#fa5b16	#2f2a0d	#f9770f	#b36144	#fc843a	#f14c1c	#f88f1a	#ab7200
photo_sudeep1106	10	#bb8c05	#ce7905	#b91e08	#fdf019	#ffcc7c	#1a1603	#0e2607	#f58a58	#fbef87	#ffc422
photo_sudeep1106	10	#f45b0e	#ffca5e	#b78b04	#122513	#7d3215	#1e110a	#f3672f	#8f2d14	#d34218	#9a6f00
photo_sudeep1106	10	#a16e00	#fec462	#f4cb7d	#f48b0f	#332612	#fda84b	#fdfeca	#ff9155	#1a1302	#fb6a36
photo_sudeep1106	10	#332b09	#f96217	#4f1704	#d22002	#f9c21b	#103214	#d07a0a	#feea93	#941603	#fec383
photo_sudeep1106	10	#fade20	#f4fc25	#f5663b	#f9a90f	#ffc684	#fbee91	#b96843	#732f09	#fa8a5a	#d51f09
monet3	10	#bdb452	#8d733f	#b97277	#d0ac8b	#9d8551	#3f7da0	#552125	#aabbc8	#86a6a3	#c49838
monet3	10	#b8c4ad	#bb5448	#a9653b	#b88e6f	#d19b91	#263c1f	#6c6a5d	#57723e	#224e5b	#d4a97f
monet3	10	#d6bfb2	#6d6a3a	#a5934b	#bb4742	#e8caac	#aa9a8c	#604521	#b9844d	#6b5b67	#e7e4d3
monet3	10	#997970	#6d6a57	#3a315b	#2e3f22	#2f5a1e	#926945	#1b1f14	#ddddda	#657f89	#b94f4e
monet3	10	#808f47	#d1a493	#a69a6c	#2b571e	#6e5c5d	#4e1e24	#c3804a	#688388	#26565e	#dce1de
monet3	10	#a29c94	#756358	#ca9e92	#666d2c	#86a79f	#ae6440	#e3d3aa	#787f62	#899040	#5e4f65
monet3	10	#161a18	#624a28	#3b2f4c	#4b749f	#dddcd4	#7c9ab4	#3d6267	#d7a98d	#a3914f	#cfa38c
monet3	10	#a9917c	#2b4a50	#d1b582	#876a4c	#ddd9df	#ae8757	#1d1013	#c1ab5e	#d0a18e	#a38371
monet3	10	#283a19	#346850	#343657	#b4b7ad	#738965	#1a1716	#2a5053	#c58e6b	#9d967b	#64663d
monet3	10	#b8bdc3	#4b2625	#2b6b48	#b5bdad	#bfb157	#20505a	#e2dde2	#a2894d	#688295	#3b2f51
photo_pinksherbet	10	#4fb5f8	#ef4ae4	#dadcf5	#f1a7ff	#54a3ff	#e991f6	#b980f8	#ef4ceb	#aa95fc	#51a6fc
