chikanobu1	10	#ab7255	#637269	#908a67	#596b69	#f8d6b3	#bfc3a9	#2f3842	#785752	#462a23	#bd856e
chikanobu1	10	#dae5cc	#dbc6a8	#b69ca8	#9f684c	#543a36	#8f705a	#939b61	#6c816e	#395652	#c28b7d
chikanobu1	10	#293741	#66575a	#d1ceb9	#985a2f	#bf886b	#d5b594	#533335	#524744	#bfaba0	#b78798
chikanobu1	10	#776562	#8b687c	#503d62	#d6b6ab	#4c5155	#4a4d4b	#9a918e	#3d362b	#394247	#b8afa2
chikanobu1	10	#4a5446	#ece7c1	#cd663d	#af4535	#999977	#182648	#d5a7aa	#514858	#c3c299	#a2aab3
chikanobu1	10	#43473f	#646639	#3c354b	#584f5e	#e5c0a1	#635c61	#80786a	#a66f4f	#bea16d	#593325
chikanobu1	10	#ffd9df	#a37783	#747889	#3a2423	#815149	#b59992	#a59869	#7b714e	#431535	#696f36
chikanobu1	10	#758077	#df9c91	#5a5856	#b08f5f	#95755e	#3b684b	#8c646e	#6e5e5d	#8b6e38	#82756a
chikanobu1	10	#584041	#879c94	#8d947c	#def1e4	#c3c499	#4c5540	#82905d	#e9d6b3	#6c4d55	#d6b996
chikanobu1	10	#96998b	#9b9585	#c0bea9	#3a3d32	#463347	#795a6c	#3e3440	#99ac89	#8089a0	#bebc99
macke1	10	#f2a036	#a0b83d	#6f665d	#e9f5c0	#5a3841	#953549	#88652d	#cb9160	#ffb63f	#698d5e
macke1	10	#8a619c	#99b560	#dd8529	#8b6d2f	#75a06c	#a78488	#9b5042	#9ac2cb	#74696a	#a89b58
macke1	10	#6c3e44	#8e3658	#a9bf41	#e6ffb0	#919c30	#cc90a1	#f0bc81	#beb16a	#d6d4ca	#a16b89
macke1	10	#bd9936	#a78856	#9eaf6c	#bda69b	#8f7d23	#b4c32e	#efc3a6	#85a87b	#dcdaac	#574d37
macke1	10	#928351	#eb7c27	#def640	#745650	#779529	#868326	#e88948	#a6404f	#e0c4a3	#6e3a4e
macke1	10	#ca613f	#f9ba5c	#6e7862	#3f3645	#fcd343	#c69151	#4d416d	#7e6e6a	#864c37	#876f57
macke1	10	#8fabbc	#7faf7c	#8f611f	#f2f826	#797e3e	#de9661	#77926d	#4d5043	#644233	#d7b789
macke1	10	#685135	#aea387	#44515c	#704862	#644d3c	#a4bac9	#c2a84e	#5c6a7e	#f3e52c	#f4e574
macke1	10	#a3ac44	#7f7e4a	#89b05f	#777629	#fffe35	#e64f3f	#8f8128	#777153	#784a3f	#92b1b8
macke1	10	#95b24c	#6f6956	#addb90	#5e6738	#a14b37	#7e7834	#f2b629	#bac830	#86885a	#ffe345
photo_sudeep1106	10	#c98c12	#ffea86	#ffe654	#ffbe79	#fc8e1e	#2f1b12	#ff9542	#152102	#ffa883	#fc7d43
photo_sudeep1106	10	#eec367	#ea8738	#ffe72e	#ee8722	#e1572b	#112512	#c33708	#c21d20	#f7a64f	#653018
