#2c366f	#5d3c3c	#5d5e60	#61772c	#807077	#5d887a	#a77f81	#a5a098	#b0aa94	#a0b097	#bdaa98	#b8b3b4	#bfd384	#cbd9bb	#e0d9c2
#363140	#3f3b4e	#584951	#7d755c	#a4693d	#798186	#8b85b3	#8292a1	#a48e59	#8595a8	#9e93b0	#a8b8c8	#b9c3bd	#bfcdd1	#d0d0c7
