#9d8758	#916d33	#d95d20	#d23c3f	#8d2a5a	#574760	#3b413c	#565c96	#a191a9	#b299b4	#9d9694	#88a9b0	#83b6c6	#afcbc3	#42c852
#cab053	#538465	#dfa747	#b93431	#856860	#2f2b44	#272b31	#5a5275	#9e8ba5	#9e9495	#888f91	#a3afb6	#8da4bf	#8dcac8	#dcca2b
