#7d5f4f	#cd2944	#843b4d	#524448	#513e36	#443520	#403135	#29223f	#275a6b	#59a1c1	#4dadad	#84d9d2	#779b8a	#b4aa9c	#d29231
#dacc3c	#bb742e	#a12c4f	#1f3744	#552c21	#38593f	#2f2e30	#393b5f	#4b9274	#a6c5d5	#96c09a	#a6da89	#71a772	#c1cf8d	#cda05e
