#8d8785	#e0834f	#7d6151	#726e64	#bfaa6a	#8a9191	#8d949a	#949ca5	#b3b5ba	#4f577b	#a19eb0	#938ba5	#8e6eac	#2a1e30	#413233
#a05c3d	#979391	#c29f82	#9a9895	#a89c52	#75a49f	#303036	#3b3a3c	#4b283a	#b93a78	#d12a70	#817b7d	#e1496a	#de7a8c	#ca2e32
