#453c42	#291b29	#28332d	#445262	#498d9a	#92bdce	#929aa8	#8e8c8c	#b33b69	#8f3d26	#ba6c52	#b97453	#c18b45	#ddb792	#a69071
#7f6762	#26222e	#2e3238	#323c55	#3153bd	#247a9a	#6a9bb9	#83afac	#9ba8b3	#b79dae	#db1f23	#c06d56	#d98b60	#9c856a	#81706c
