#a0201a	#7f572b	#5c66b3	#3a6eb8	#a5757b	#998135	#42a349	#b193a0	#c69784	#8eaf77	#bca3a2	#daa430	#dcbc5a	#9dcfcc	#d1d5cd
#2d2637	#494f4e	#515e4d	#7a563d	#63673c	#3469b0	#b7495b	#7a7056	#c77e5d	#729895	#4299d1	#8cbfba	#9fc6bf	#ddc59d	#e2ce5f
