#dca96b	#adadad	#928fb3	#d54a80	#8178c8	#77338f	#7733b3	#261c4c	#a06c46	#79777c	#6f4d3b	#2b2a2e	#a27455	#a69ea1	#83312e
#c29c76	#83b2bf	#9790da	#e45192	#8d67ce	#9968af	#3832bb	#394363	#a39381	#6b697b	#8c727f	#324a59	#ab8386	#94b1d5	#3f2143
