#45648f	#6e879e	#dad7cd	#e09a4c	#9a4d2d	#64291d	#d5cab6	#ab9689	#51453e	#594d49	#5d5f72	#9e9797	#aeab61	#82754c	#383e52
#47646c	#509489	#bbd0af	#bba970	#6c3f2d	#6e2f24	#e5dcbb	#7f7d70	#412a1c	#734d3a	#4d2b41	#a7a5ab	#99caaf	#886b3e	#482b34
