#422a22	#793f26	#90482a	#b63f3e	#67744b	#b3602a	#c05f53	#dd602e	#69987d	#c58c40	#92a89f	#ce9976	#ccaf96	#cbaf9d	#aad7a6
#3d2b34	#693749	#6e4030	#664e3c	#526a40	#6a7c52	#a96b52	#dc4541	#77805c	#db8c33	#8faa29	#cea05f	#87b1a7	#cfbd81	#e0d392
