chikanobu1	10	#a29a88	#b95532	#716770	#864e37	#57514d	#c6b78e	#554b56	#d1c6a5	#c97052	#403a3d
chikanobu1	10	#ac9f81	#403a3d	#e5e1d6	#864e37	#3b413c	#bdb497	#c9a285	#544c3d	#7b7361	#57514d
chikanobu1	10	#b4b09e	#e5e1d6	#423c32	#3f3244	#d4c79b	#62523a	#7b7361	#bf896f	#c97052	#c6b78e
chikanobu1	10	#3b413c	#bdb497	#716770	#6c6861	#312d2a	#d1c6a5	#816d4f	#e5e1d6	#a3533d	#423c32
chikanobu1	10	#a38763	#90856f	#864e37	#716770	#312d2a	#403a3d	#bf896f	#a76c52	#554b56	#362c1f
chikanobu1	10	#864e37	#ac9f81	#e2dbc3	#c9a285	#d4c79b	#3f3244	#312d2a	#bf896f	#a4a49c	#d1c6a5
chikanobu1	10	#312d2a	#483c28	#864e37	#d1c6a5	#e5e1d6	#423c32	#a38763	#bdb497	#57514d	#403a3d
chikanobu1	10	#864e37	#e5e1d6	#bdb497	#a29a88	#b95532	#7b7361	#423c32	#3f3244	#90856f	#e2dbc3
chikanobu1	10	#c6b78e	#716770	#c9a285	#c8c0aa	#827b76	#e5e1d6	#544c3d	#483c28	#d0bb9b	#b4b09e
chikanobu1	10	#90856f	#d1c6a5	#816d4f	#a29a88	#c9a285	#d4c79b	#716770	#544c3d	#959290	#6a5f4e
macke1	10	#967884	#87a46e	#aeaa8f	#778643	#4e4548	#5a553f	#8d8884	#916534	#b3a25a	#6e5131
macke1	10	#abc878	#424268	#b4bf3d	#f1edb0	#677695	#8fa445	#bca19a	#9f8c61	#8d8884	#f4ed3d
macke1	10	#7a5a69	#98b8c7	#e0e5ce	#ccad41	#6c6231	#4e4548	#8d7630	#424268	#a24939	#5a553f
macke1	10	#886b5d	#f4ed3d	#6a6967	#e9c76d	#5a553f	#b4bf3d	#eaeb74	#b3a25a	#6e5131	#4e4548
macke1	10	#834a41	#dbc699	#757c5d	#f7bc30	#886b5d	#8d7630	#6c6231	#4e4548	#5a553f	#aeaa8f
macke1	10	#a24939	#7a5a69	#e0e5ce	#5d453b	#9f8c61	#6a6967	#b4bf3d	#98b8c7	#8d7630	#f1edb0
macke1	10	#f7bc30	#8d7630	#eed242	#b3a25a	#886b5d	#bca19a	#8fa445	#e0e5ce	#eaeb74	#dbc699
macke1	10	#886b5d	#abc878	#eaeb74	#b3a25a	#b4bf3d	#6a6967	#ce4d38	#967884	#8d8884	#f4ed3d
macke1	10	#8d7630	#aeaa8f	#6e5131	#5a553f	#f4ed3d	#757c5d	#886b5d	#778643	#dbc699	#ce4d38
macke1	10	#5d453b	#4e4548	#cc9650	#f4a433	#98b8c7	#8d7630	#6e5131	#424268	#5a553f	#967884
photo_sudeep1106	10	#f89017	#d25407	#6c4712	#fbb079	#fdec90	#f9c322	#fb8c57	#fcf423	#d72001	#f96738
photo_sudeep1106	10	#f9a818	#a24f03	#562602	#141301	#6c4712	#510f00	#d72001	#b33910	#793510	#fdc65f
photo_sudeep1106	10	#f89017	#f67814	#721301	#f42e09	#fdc65f	#f96738	#510f00	#f9a818	#562602	#961704
photo_sudeep1106	10	#f9c322	#562602	#f9a818	#351200	#fbb079	#fbea5c	#510f00	#f84d19	#fefacd	#fca349
photo_sudeep1106	10	#f96738	#351200	#510f00	#fbea5c	#362b0d	#91330f	#122a10	#d25407	#f89017	#a26c02
photo_sudeep1106	10	#fbb079	#b82008	#562602	#351200	#793510	#fc833a	#362b0d	#ce760a	#a24f03	#d72001
photo_sudeep1106	10	#fbdc21	#fcf423	#351200	#793510	#122a10	#b36743	#362b0d	#f9c322	#fbb079	#f96738
photo_sudeep1106	10	#fdc65f	#fbdc21	#362b0d	#562602	#f86216	#f9c322	#b33910	#b82008	#fdec90	#fb8c57
photo_sudeep1106	10	#f84d19	#fbdc21	#ce760a	#fcf423	#d83c13	#351200	#b68b01	#fdec90	#562602	#721301
photo_sudeep1106	10	#d25407	#362b0d	#d83c13	#fcf423	#ce760a	#fdec90	#fbcb83	#351200	#f86216	#f96738
