seurat4	10	#788f65	#a2a630	#909251	#873844	#8f9488	#95a26a	#dbc731	#66504f	#706966	#7d733b
seurat4	10	#5f7456	#57696d	#5b503d	#cbb054	#d3b933	#756471	#8b93a1	#869285	#b09a33	#7e795c
seurat4	10	#b4cc93	#b1a95d	#869d7f	#96a279	#617363	#9b9650	#e7c72f	#8b614a	#9ba58f	#a7932d
seurat4	10	#c9aa22	#7a698c	#a15377	#5a6d64	#d5bf3c	#9fa4a1	#708d4d	#595b59	#6d8d5f	#794d3a
seurat4	10	#b69a2b	#baa149	#5d5265	#8b7759	#626c81	#6f6a77	#80884d	#d0ae28	#82743f	#5b6a61
seurat4	10	#8d9a9d	#648d5e	#b9c697	#99a875	#6b5c32	#c5b038	#9d9e7f	#877e69	#af983b	#a3656e
seurat4	10	#cbc34a	#808870	#c79045	#6a6c93	#adb9b6	#c4a473	#9b9f68	#a85377	#6c858d	#d1b074
seurat4	10	#bcb1ac	#86794f	#6a824d	#c9a225	#af5e79	#768191	#555c53	#b7c73d	#6a7441	#8ba853
seurat4	10	#8a7749	#b2a578	#6c4259	#956858	#6e6b8c	#ae995c	#b48f47	#d59d36	#948c60	#d2cb4a
seurat4	10	#51545d	#c48d33	#a45a6d	#807f9d	#858142	#827f56	#80875f	#6b6d64	#706636	#85a58d
monet1	10	#584b48	#ada5b7	#bdb6cb	#8dafac	#796440	#b0bcd0	#6f769b	#6d6765	#63655d	#6a825a
monet1	10	#535a4c	#548359	#94727b	#527d5c	#4a3265	#9eb1aa	#5a518e	#5d7a89	#6f7755	#5f5b6b
monet1	10	#807561	#7d6555	#6c7852	#6b4c4b	#6d6a78	#507f70	#544260	#839293	#8e8799	#673b3d
monet1	10	#81817b	#43326b	#787946	#5a4254	#978c77	#6b5b45	#537c4e	#9697c9	#689483	#5a3a50
monet1	10	#706f7e	#72634f	#7e7b57	#71454a	#52525e	#95a0b8	#486667	#4b324b	#4c6a63	#667c59
monet1	10	#89a0a2	#696257	#749b73	#67856d	#545a5b	#bbbcc5	#5d5459	#4e5b7c	#6c6958	#6c6a6d
monet1	10	#62845c	#536479	#783140	#827b5b	#523367	#a2a79f	#9695c5	#6f8b8b	#5a4559	#649285
monet1	10	#878390	#392d64	#62a192	#8890a4	#795e44	#757547	#626a67	#aabbc7	#536489	#708c68
monet1	10	#7d754f	#474c79	#909376	#53507d	#515857	#6a7254	#605458	#8d8597	#639568	#41404f
monet1	10	#5f7994	#606444	#c1b0c3	#6b7b77	#543d46	#787a5d	#96a3b7	#546992	#8d7579	#625d74
monet4	10	#6a618d	#38564b	#606524	#c7b495	#ddd1c2	#4e6f57	#81895e	#a19da4	#b9c4d6	#3c4c67
monet4	10	#8d8b2a	#b4a585	#d8d2b2	#979284	#3e6b57	#8b91b2	#505b73	#847a71	#9e8f6f	#705628
monet4	10	#94add4	#9b9792	#4f5629	#617f4d	#60443a	#666ca3	#5f463b	#6386a7	#644343	#596d2e
monet4	10	#687346	#8b8c45	#5f727c	#29322c	#5e4a2b	#a4bed1	#52653a	#87823f	#665d45	#6676a4
monet4	10	#635247	#4c3552	#cdcac1	#636f79	#b2a884	#69799d	#416f56	#88a875	#1a1b24	#8c776b
monet4	10	#4a405e	#8a8e40	#666c7c	#668dad	#9f957c	#2d2132	#908169	#8b8c8e	#9e8f66	#46517f
monet4	10	#867754	#b4c3d6	#cac8af	#889193	#e8d7c9	#859468	#4e606d	#7b5f33	#3b4662	#b3a763
monet4	10	#b2a3a2	#79719a	#658eb0	#5f617c	#717d52	#3a3938	#8c803e	#5e656d	#5d7997	#837d5d
monet4	10	#615e2d	#686497	#8f927b	#806b28	#888d68	#e2cfe3	#575b45	#98b1cf	#5991ab	#333940
monet4	10	#584035	#ba9da7	#7c6974	#767066	#706f6c	#69473a	#95907c	#a49cac	#8e9462	#b5af87
macke4	10	#47677b	#191a26	#5c4a28	#caddca	#351d46	#381d22	#daaa6c	#2f3c7c	#598533	#f06a28
macke4	10	#a63d29	#5f6168	#76753b	#ecd558	#654b32	#a0b9c2	#87b03a	#dfd388	#de6f72	#aed28c
macke4	10	#e98431	#212641	#b84c6e	#333e2a	#b08f8c	#595a63	#ca8562	#281a36	#ab3041	#e3b564
macke4	10	#9c2a2f	#ffe643	#ebd588	#8dafb1	#ad5c72	#608c36	#b27991	#495f87	#633360	#e0cd61
macke4	10	#c76a63	#82afb9	#e6e17f	#e99943	#d7d5b5	#ead434	#282b1a	#22256f	#fe3e3a	#e9a464
macke4	10	#192738	#e9d93f	#507eb8	#f16638	#9e3139	#84a8b1	#727a76	#eadf6d	#c46984	#1c204f
macke4	10	#644240	#d05d6c	#885d83	#1f2720	#708d75	#bd8397	#dcd281	#60616f	#f8592f	#492829
macke4	10	#c3836e	#dae087	#efa04c	#ff362e	#5c2f2c	#f3cf58	#df332e	#bf6871	#1e4720	#618d43
macke4	10	#793b55	#a9c78d	#fa2f39	#ebd252	#962e33	#4e5969	#e0795a	#2b2a62	#d1d5aa	#3d2325
macke4	10	#486365	#de5759	#fae45b	#ccdaa3	#f87f42	#264826	#2e261e	#7b7e3b	#495127	#df2d39
photo_paul_bica	10	#eac137	#cf360d	#30374a	#220e1e	#e6b6a2	#a7430f	#765047	#5f2265	#3a3656	#0b1c0f
photo_paul_bica	10	#555350	#f3a69e	#9d3ba3	#a25b24	#283a4a	#eba670	#ad60a2	#3b1f0e	#77472e	#9a3815
photo_paul_bica	10	#782868	#4f7b9b	#fdeab9	#7e484a	#61508a	#496860	#411a0b	#3c3f4d	#aa48b1	#001f86
photo_paul_bica	10	#4a273d	#6d521b	#565160	#978c2a	#cc3a07	#ac552e	#debd29	#edadb2	#c9629a	#574f4f
photo_paul_bica	10	#340c0f	#000b5a	#52472e	#3a337e	#fbddce	#2a263c	#201723	#f3c1a8	#735a3d	#5c464e
photo_paul_bica	10	#1d171e	#d66f21	#382110	#45778a	#c23c00	#a54c29	#d6c23d	#e6a7a7	#952a01	#a57b5c
photo_paul_bica	10	#692201	#d4ce38	#423d1d	#1e100a	#fff0d2	#44564f	#e4bea9	#b566a7	#692864	#0f1440
photo_paul_bica	10	#a6786b	#ac7e31	#814743	#555979	#4d639d	#000d51	#505839	#c7320c	#3e1214	#502f2a
photo_paul_bica	10	#7f572f	#b4655a	#d7b0a9	#311910	#0e1e0e	#331528	#705450	#093086	#4a5375	#090b3e
photo_paul_bica	10	#f2b243	#d77732	#4b5c43	#2e2312	#5896d7	#0e0f6f	#90933a	#021343	#604851	#383850
photo_powi	10	#7caade	#dfe2ef	#eeb41e	#1e1915	#868373	#476a08	#915500	#776211	#57358d	#2d3308
photo_powi	10	#c26916	#4e74c1	#d9da9c	#975415	#200c18	#a57d6d	#b37e08	#3e80b8	#759594	#f1bd08
photo_powi	10	#5d4899	#363f03	#d19b0e	#5f9ff6	#4e72d8	#7e658b	#988d14	#454533	#997655	#9bb415
photo_powi	10	#4e88c9	#b67610	#a0bbd6	#88867f	#6499e9	#5d5733	#745a7d	#0b1817	#8c7767	#9bb52b
photo_powi	10	#371a00	#584601	#768e6f	#cde1f5	#eec413	#925518	#3475cd	#413532	#5e9add	#795317
photo_powi	10	#9f895f	#87a01c	#647202	#7f8787	#401600	#f4ec20	#9cce1a	#6f6184	#91a03a	#2f3313
photo_powi	10	#3974d8	#a15805	#9ebc1f	#765604	#67369b	#687e1b	#372b4d	#314632	#476200	#909214
photo_powi	10	#cdb9cb	#dea601	#3b3d31	#4e83c6	#131114	#8f9673	#8e8851	#f9dd11	#a98b1d	#52520f
photo_powi	10	#a27154	#7d9e1b	#3f5219	#955015	#b46909	#493b38	#b9bfc0	#6c8cdb	#909a41	#93500f
photo_powi	10	#7b8e4f	#f8f3e7	#6a4482	#aa9505	#373f28	#3666dc	#5f3503	#c0d5da	#ccdb92	#2f2e3c
photo_joaquin_rosado	10	#6c4955	#564731	#847774	#aea99a	#b19a6a	#5a453a	#bba64d	#9d9060	#f0e9f4	#987069
photo_joaquin_rosado	10	#e4e8e3	#1b1832	#917650	#574a53	#090d07	#8d7a4a	#85927f	#bf8ea9	#aba76a	#7a5860
photo_joaquin_rosado	10	#928951	#55513d	#190e18	#787c9e	#847e79	#976b4e	#677772	#eef5f9	#9f7c77	#1e2f1e
photo_joaquin_rosado	10	#848090	#5f596c	#9fb494	#bfc5a9	#ac9aab	#c27377	#161519	#c2aa4e	#d2be52	#3b4c2d
photo_joaquin_rosado	10	#544045	#5a451a	#889183	#666551	#634c29	#d0d4b8	#976d4e	#292538	#5b5e77	#938d78
photo_joaquin_rosado	10	#5a5f5c	#ab9f5a	#96aea8	#83813f	#465853	#b58580	#1d1447	#7d5b7d	#8e6e7f	#9b8c73
photo_joaquin_rosado	10	#7d808c	#3c4e2b	#201f18	#6a6879	#5b6235	#8b8245	#556454	#4b1e28	#7f574c	#21201c
photo_joaquin_rosado	10	#6d615c	#9a7d43	#c69f51	#937685	#758041	#656762	#1f2444	#ede3f3	#8f6f67	#b09064
photo_joaquin_rosado	10	#615335	#171d1b	#d8b9ad	#a9a1b0	#9c6473	#515e52	#9c764c	#93728e	#5a1c2b	#796c95
photo_joaquin_rosado	10	#a07c46	#59453a	#361c2d	#b8a43e	#5c5d67	#becca8	#476d53	#65416d	#c27778	#8daeab
photo_geomangio	10	#87391f	#d8866b	#8c6642	#60794e	#bc5880	#907c74	#503d2e	#b77e38	#794828	#a64e49
photo_geomangio	10	#76935b	#a66650	#9e692f	#463e2d	#cf507e	#bc4851	#6d5a37	#a99f78	#6f705a	#121d16
photo_geomangio	10	#71412c	#c0827d	#bf4754	#bfceaa	#af693f	#9e6044	#8a7e78	#a4564b	#bcb88e	#c49b78
photo_geomangio	10	#443d31	#ba9872	#221720	#a78538	#94ad6c	#d5b2bb	#85541a	#c8966b	#e3e3e5	#779f76
photo_geomangio	10	#586151	#82996d	#7b584a	#5c382d	#a0a29e	#d1897c	#3a0c18	#58413b	#49202b	#67855a
photo_geomangio	10	#b18b3e	#6f4320	#b8a475	#b1455e	#a5a5a1	#e1ebdc	#e9af86	#5e7f59	#9e9b8a	#1c3c25
photo_geomangio	10	#834a23	#b7a391	#321c0b	#df9a91	#767a57	#2f5022	#e9dfd7	#bb5e7e	#9f673b	#647c5c
photo_geomangio	10	#5a5737	#ddb398	#5c9753	#bdc4b0	#bf908a	#a1ae7e	#915d51	#6f794f	#bd8153	#91aa9f
photo_geomangio	10	#84896f	#d45b67	#cfbaab	#f0dad6	#678657	#c9a95d	#ad4750	#c8774c	#c6ae89	#95a258
photo_geomangio	10	#c45d71	#4f6e54	#ada182	#5a4a36	#9f6b45	#492730	#ac6965	#a3b180	#a45844	#534c3f
homer4	10	#e4c8c7	#9e777c	#50434b	#c0a2a7	#7f5249	#78766f	#9f6051	#d9e0e1	#a5b4cf	#55505a
homer4	10	#43403e	#4a303e	#4a5953	#e8dce7	#cf929d	#57585d	#efcac0	#bd9a86	#7f5646	#788373
homer4	10	#9d898d	#f4dadc	#c7cbb5	#b28b8b	#94807e	#553a56	#a9b5bb	#d3b4bf	#3c3732	#e3d8bd
homer4	10	#5a3953	#ead6e4	#adabc0	#d5dbdc	#c5c8ce	#e4def8	#5e4a65	#b07077	#8b5c4b	#a06046
homer4	10	#b7b0b8	#786152	#ccc5d0	#c7b9c5	#a0bae2	#a7653e	#d2e1f6	#403730	#826688	#785f74
homer4	10	#877265	#a2ced1	#9a7469	#413b52	#616364	#c3cbdd	#b4a5ad	#bdaec4	#6f4854	#c3a6a7
homer4	10	#3a472d	#73574f	#8f7571	#c2c5c8	#686271	#c6cdd9	#ddefe1	#b19eb4	#ca9788	#6f8373
homer4	10	#b98484	#be8488	#cbe0d4	#515948	#6e4b57	#6d5b52	#5a5c66	#886d5a	#6f736f	#57394c
homer4	10	#eadfd9	#66515c	#d1d7de	#d2aba0	#d9c5bb	#937d6b	#969ca2	#724a5d	#9eacb5	#9d5d60
homer4	10	#8f8b93	#d0cbb7	#635358	#e8f8f6	#9e877e	#9a4d33	#999a9f	#e3e9d1	#d1d2d8	#79695c
photo_sudeep1106	10	#fed15d	#b9684e	#303404	#5c3500	#fa5c3a	#fcc91a	#fa884e	#6e281e	#c55100	#b5331e
photo_sudeep1106	10	#ff710e	#f18c3c	#fa6345	#0a1600	#ffae7c	#de4a10	#43360e	#510d08	#092610	#ffff24
photo_sudeep1106	10	#b86050	#ee6a0d	#790400	#ba340b	#fec626	#872809	#c27316	#ff9c0b	#1b2418	#ff790e
photo_sudeep1106	10	#f18349	#da2d19	#c22e00	#ff580b	#6d3811	#510800	#f9a63d	#c05934	#ff6529	#ffdb1e
photo_sudeep1106	10	#fdf023	#0b350f	#3a050a	#f77217	#ff5118	#7b0d0e	#f19e4f	#f7cb1d	#c2431d	#140600
photo_sudeep1106	10	#b99a0a	#f8fb86	#fc9e1f	#efd42c	#3e0403	#e64506	#7a471e	#a67139	#9b301e	#511c0d
photo_sudeep1106	10	#13210d	#94500e	#85370c	#fff9c8	#a85848	#f3d288	#ff7d3e	#f87f05	#23120d	#ae9200
photo_sudeep1106	10	#ffce55	#ffe81c	#fff96a	#f76f17	#843b05	#a64307	#a95f00	#dc630b	#ffcd82	#7a0c0b
photo_sudeep1106	10	#724a0e	#ff8908	#f8a442	#ff811e	#ffad22	#651f0b	#78300f	#342e06	#ffb378	#df5a00
photo_sudeep1106	10	#fdf0c7	#ff4b22	#ed2d02	#71410d	#f46b20	#6f1b00	#ffca17	#fff229	#ffe725	#aa8800
photo_ssdginteriors	10	#b49a65	#5a6240	#902209	#3c2207	#111201	#917d52	#d4c77d	#fef39f	#828c23	#826d57
photo_ssdginteriors	10	#5f4116	#e5935e	#e4dc61	#afa863	#efb376	#381f00	#be7e59	#8a6447	#852110	#3b0d18
photo_ssdginteriors	10	#bc874f	#b99b84	#6b4d16	#5f5d41	#762d17	#d09973	#9a9583	#776e5e	#483109	#9a7742
photo_ssdginteriors	10	#6c521d	#5a4d15	#311b00	#974f26	#87502f	#4f1206	#736a58	#1a2003	#c19d70	#4c3423
photo_ssdginteriors	10	#4f1515	#5d2e19	#65590f	#eeefcc	#c29558	#2e1d12	#cdb05b	#caae7a	#733413	#413335
photo_ssdginteriors	10	#d4ad60	#7c603d	#cca270	#f8fce2	#552e19	#665616	#5a2c0e	#812516	#534024	#d4c875
photo_ssdginteriors	10	#88823b	#a96031	#752705	#b3755f	#a71a08	#c4c593	#886233	#8e805a	#695336	#6b4f2b
photo_ssdginteriors	10	#d4c4a9	#706230	#855727	#f3f3a7	#40221f	#5d1d0e	#292619	#ebe3c1	#9e893d	#6b6538
photo_ssdginteriors	10	#e9bd7f	#f2f5b1	#c97f41	#847d43	#aaaa62	#581f0e	#a56435	#a0794a	#c1bda3	#713809
photo_ssdginteriors	10	#745233	#97882a	#5c370f	#9d6d35	#8b220e	#a18d60	#9f9d67	#837645	#381005	#d2e275
photo_pagedooley	10	#ffa69e	#eeb6a9	#4c758f	#cd9aa5	#4a576f	#893a4e	#7698b2	#eee2e3	#c497b2	#29385b
photo_pagedooley	10	#7d2b55	#dab1ab	#fff299	#3e4676	#dd9790	#30385b	#565f72	#ab868b	#2a4041	#313c3a
photo_pagedooley	10	#a38a90	#250e2a	#557984	#c09293	#dea691	#fb8492	#526266	#2d2f42	#ffefa1	#1e2247
photo_pagedooley	10	#b68d9d	#fce3c8	#112736	#757699	#f6a5ac	#271742	#dbc8b2	#d189a3	#f98789	#6d7295
photo_pagedooley	10	#a6b9ac	#eda19a	#e9cab4	#161325	#ffa09a	#c9a8a2	#f5849b	#374c6f	#2c3640	#404152
photo_pagedooley	10	#cd8787	#fc7999	#250c31	#ffdcba	#ffd4cb	#ec9f96	#587c92	#113034	#6577a9	#b1929a
photo_pagedooley	10	#313366	#e9dcd4	#edbf9b	#e87c8c	#d17f96	#ffb599	#7b3b4a	#9e7998	#858387	#d1a192
photo_pagedooley	10	#fdf4f7	#aa7988	#eeb69f	#cda09d	#f2e8b9	#3d4261	#2c5f5d	#60808c	#f0f99e	#dcb3b4
photo_pagedooley	10	#051326	#f799a6	#ce7d91	#fba48c	#171527	#b3a2bc	#1f3d45	#fcefe0	#949c9b	#7c3752
photo_pagedooley	10	#cb8aa8	#f5ebe6	#854046	#f2fba1	#241a23	#717a93	#918191	#e7a1aa	#435675	#c3c3c6
monet3	10	#335555	#ae9554	#bd856a	#ae9763	#7b594e	#541e2b	#9d9786	#bb8938	#e1d5b3	#2b261a
monet3	10	#97a479	#7c6b66	#e6c4ad	#a4b1d1	#3c6356	#7e8ec0	#83a7a5	#c6ba55	#6a747e	#ad4052
monet3	10	#dad9a9	#a38172	#17120f	#a46945	#c39f64	#c6969c	#907f47	#2d3d65	#29794d	#6a3d1f
monet3	10	#6e758e	#ae8c6f	#265f24	#aa5351	#a7b0c8	#6e3b19	#8c603e	#b97972	#e5d1b0	#92a594
monet3	10	#1f2c12	#1b0a0c	#d9c7b0	#24595f	#c9b38f	#955e51	#a6b4c9	#1c5c2b	#baa52e	#c18347
monet3	10	#a07562	#a9a98f	#43162e	#1e611b	#9e9a70	#ccc4ad	#a16850	#436f6f	#6c7567	#334419
monet3	10	#9e9b82	#a1844a	#bc673c	#a3c3b8	#d8dee7	#317a4d	#b28d4f	#c6a083	#b4a351	#3f394c
monet3	10	#efe5d3	#8f5d53	#4e5e6d	#bc9570	#313347	#183d51	#dff1d6	#a17d4c	#d3aeb6	#ae7b44
monet3	10	#b2b1d0	#bd545a	#c37b49	#443f5c	#ac9e65	#bf8f5d	#3b724e	#b3b29d	#531a17	#657f88
monet3	10	#9d9e91	#5d6e46	#79a8ac	#cdc6a2	#495c6e	#7a4a4b	#6a6959	#c4b05b	#bf4b5a	#3b284e
macke1	10	#ada890	#95af4c	#a1b4c5	#b3b235	#9c4f2a	#976f8d	#6b5f2f	#d6945f	#817033	#edb875
macke1	10	#4c5064	#688287	#979c4b	#9b8a68	#e5cfa8	#5c6166	#6c5437	#8dc7cb	#a47079	#b0513c
macke1	10	#a5964c	#d1dacf	#94582f	#3f4c77	#f8de34	#eff8b0	#fdd851	#86b368	#a2a187	#7a643f
macke1	10	#f3ef72	#786363	#474d77	#8a938d	#81973a	#f67d36	#8c6f5c	#ffcb3d	#9dce71	#6c7e4e
macke1	10	#f1f54a	#84774c	#613e30	#424d6f	#e6d37c	#504b41	#91aeba	#a2758a	#f4dc6c	#bda794
macke1	10	#ca8b4d	#696734	#84774e	#d3c19d	#98503c	#a7afc4	#ebf66d	#5c384c	#ba9b5b	#f2de30
