#6d6094	#665e99	#28398f	#1d2f94	#6789a6	#78aad3	#d5d3ca	#b4bd54	#92957f	#8a8e7a	#518e79	#6f6c5c	#524e43	#38221b	#4a392b	#724f34	#784d2d	#9f7266	#ad798b	#bcb0c1
#8f819d	#484d82	#3b4a67	#3f658c	#576ca3	#727895	#7d87a4	#a4a8a2	#d5d4d2	#a0aa74	#737670	#362f25	#2c251f	#4d3130	#40312d	#7f4d33	#887241	#8f7760	#beacbc	#9792ab
