#402628	#362260	#6c4475	#2b3a33	#606a4b	#a9834a	#9a9452	#a8a37e	#3abfb3	#329074	#4fb165	#31b231	#bed95a	#cdd984	#e2e57e	#cecb5f	#d3b455	#cfa57c	#cb373d	#cf6b6f
#5f4b51	#4a3a3c	#5f4e80	#365558	#898469	#9d978b	#9bbeba	#6dbdd7	#72a2a8	#6ea59b	#5cbeb5	#1e857a	#5fa484	#d9cd81	#d9b476	#d98362	#cf714f	#d16347	#dc3b1e	#a06564
