#a1a2a5	#cb5533	#7b7d93	#2e273a	#67c6c6	#df595a	#5a3c40	#c2565b	#9facaf	#6a6279	#8ea682	#dfd05c	#bd5e3b	#494a48	#c2c0a4	#cc5562	#9393a4	#38424f	#d05083	#253d93
#a7a6a9	#bc9b8c	#8aa8c9	#3e4264	#56bad3	#9f9192	#516ba6	#ae4468	#9fb3c3	#57a4d1	#88a499	#b4a97e	#ab8e66	#43858e	#b6af83	#b2b4b4	#9298ae	#487586	#a8aad0	#2a487c
