#31322f	#54494a	#653d4b	#5d3550	#1d1b33	#2f2945	#6964ad	#5b84a9	#68757b	#99a8a6	#9ea496	#9d8e6e	#b3837d	#dbc7c1	#cacbbe	#c3be93	#d5e09c	#a5cf5d	#86ad69	#5c7440
#22282b	#5c7d77	#655557	#726a88	#1d2737	#373b42	#5f769a	#5f8383	#4f7778	#85b3b9	#8cb4b6	#87b2a8	#cd9c9e	#8e909c	#b2cecd	#d1c09a	#a7b9a7	#a8c994	#82aa99	#5c7e6d
