#231f1b	#2c262d	#31292a	#33244d	#5a323c	#4863a6	#91574e	#656393	#3a7fd5	#aa7993	#8484b0	#808da4	#909298	#729ebb	#8d9ea4	#af9b5b	#9e9aae	#c1b1be	#beb9b1	#d2bfbf
#283020	#443429	#3b3f52	#605571	#7c5041	#5f5b5e	#3a658f	#806850	#4f6ea0	#787cb8	#6a8fb4	#8a8f92	#7493b4	#319ed4	#be927b	#9daec2	#b4abb0	#aeadb8	#b1cadc	#d0d3d8
