#a79387	#bca292	#b4807a	#94754b	#a06c34	#8b5843	#423426	#343831	#383141	#413c42	#746a6c	#6c7581	#36728f	#5f93b8	#7e9db5	#b3c5cf	#d6dfd8	#e2e1bf	#8db33a	#84a17c
#d8c1b4	#cdb5a0	#af9283	#955e3b	#a45f34	#994524	#3f2e2f	#403636	#2e2943	#4c4049	#807166	#456c5f	#445a82	#909894	#93909a	#ddcdc0	#c3d3bf	#dcd9c1	#a1b079	#87a497
