#da695d	#bb813d	#d5ccbc	#928f87	#c9c34c	#c5c4af	#a8bd68	#cce1bb	#454e41	#5d6a5f	#a8d9c2	#71837d	#49bda6	#678c8a	#528189	#80abb3	#1f3646	#2c2e31	#b4a1bb	#383238
#d94f4c	#7c483a	#6e3626	#c8ab8c	#947f68	#b38531	#bea11b	#d1d2a1	#2a2c25	#8eaa49	#c4d79b	#627459	#365741	#82bea6	#456861	#28918e	#36b4c5	#554348	#de3044	#4b3031
