chikanobu2	30	#0d1211	#d2340e	#cbae6e	#605492	#dfe9da	#907d48	#4a3e75	#b89973	#7c3115	#d36767	#f2bda6	#242653	#6d534a	#c8d694	#d9a52f	#ea8627	#b584a5	#78858e	#3a2a1f	#806f8c	#eae0a6	#5f7137	#b9a98d	#09156c	#2777b5	#db7243	#595069	#ae4421	#decfde	#7f737a
chikanobu2	30	#0a1017	#7d6e96	#2d5931	#cd110c	#dae0c3	#ae8fbe	#3c2d29	#8f7859	#2a8da9	#802c26	#684f42	#d87445	#ac7e30	#2a2f4c	#452e1e	#c20f0b	#bea5b3	#493788	#bd6f65	#be3f2d	#ebe2c3	#efe4e7	#596066	#738146	#f28b15	#d36424	#f7b120	#8faa45	#7f8592	#c79f2b
chikanobu2	30	#c4171a	#d5a26b	#e2eacf	#1a1c18	#b184b9	#e9d8b7	#455054	#172258	#c23f34	#c3d097	#e8845a	#f0632a	#f4c116	#172e54	#715645	#ada999	#f7b190	#94c1cb	#c68f7d	#b0a174	#af1b12	#363a8c	#b08141	#977e76	#659892	#f9811d	#d25e59	#f5efef	#616b2e	#d09db9
chikanobu2	30	#0a0c15	#dd1708	#fde7e7	#e6b481	#885894	#be5862	#e8b59d	#2f5d20	#152f5b	#59585f	#57452f	#be9eba	#1b2b4f	#3c2628	#8b697f	#ed5929	#e97b16	#a69774	#8c904e	#9dc5ce	#81361c	#de8945	#3e4288	#a83623	#b8a07c	#dbca8b	#b6b38c	#2e70ba	#9d6b55	#f8ac14
chikanobu2	30	#efb182	#0d051f	#82747b	#ecded3	#c13211	#99b9d1	#33692d	#b7131b	#abab58	#db7d51	#bca369	#e8ecca	#bc7ab7	#893015	#ba6363	#eaa46a	#242040	#e4b4a7	#b8aa9c	#f2b62b	#525068	#db1e12	#bea2b0	#e25c1c	#b3743c	#82559a	#524a73	#332d1a	#caa230	#223c22
homer1	30	#94613d	#9f818d	#3c2025	#b96a3a	#d29f71	#ba764b	#6e83b2	#6c3021	#a55549	#8f2f37	#ce7661	#768c8b	#b26d52	#e0af54	#e5ba95	#876831	#cda7b7	#e6c98e	#522a3d	#1a0809	#9d6e4a	#c4734d	#e77a58	#7b896e	#a09279	#8c6660	#95a18b	#8b4435	#e48b66	#9f8c76
homer1	30	#638ea3	#8a4220	#a1987f	#1c0426	#d07851	#b5a89c	#c49c64	#842f20	#ba613b	#90625d	#a75f44	#af663e	#9b5a49	#c57f43	#80819e	#4f363b	#b83227	#432110	#a57050	#210016	#7c522e	#e79769	#9ea28e	#41141f	#ac8447	#94603e	#b66134	#d49c73	#9e815f	#e4c58d
homer1	30	#f8ae58	#b6553d	#703331	#6a9ea0	#9c7249	#f1baa4	#fdd483	#c47f54	#664434	#eca36b	#936f4f	#a09694	#818b93	#853422	#daa368	#80525c	#cd6b4f	#8b9076	#e5914b	#311614	#c87d5b	#6c3f28	#b5402a	#957774	#985e3f	#beaca8	#922c31	#250a21	#b87f49	#510f16
homer1	30	#63849d	#290e25	#f8c782	#d25d41	#9d5234	#83392b	#d7704f	#bb8e5f	#081718	#916f56	#989177	#93939c	#b26238	#582627	#7a8781	#c5a35d	#6e1e21	#895435	#615a38	#a4815e	#dcbe5f	#905c55	#885233	#613923	#d9a064	#d58d57	#af9867	#b55b53	#d09f65	#a2452c
homer1	30	#ce6d4f	#a78f72	#c89058	#1b0b0e	#906843	#61402c	#cf8f6c	#c9a8a2	#9b4a48	#9b3c1d	#d26a3b	#798396	#d17c6b	#e38447	#d5a563	#989086	#742f1e	#511c27	#8d785c	#cd6c40	#cd6a55	#1c1712	#768bac	#45313a	#d9caab	#ba9466	#b36e53	#b5694a	#b1361d	#e4a35c
macke1	30	#e6dccd	#9dab67	#e0d533	#85514b	#6a6d72	#774a3a	#799566	#8f5733	#504940	#943b3f	#c4874a	#b7c17a	#d6bb8f	#655529	#b4b164	#677364	#6e6786	#a6ce33	#896c5f	#94b7ce	#beb03f	#a39e8a	#e4c666	#718c34	#8e993a	#88868d	#73754e	#c0af97	#979070	#8e7621
macke1	30	#e7e62f	#6d80a4	#da5045	#725c25	#f6e9a6	#674829	#8da24f	#f8dc7d	#543f3c	#dec997	#879189	#f4cb30	#a0d786	#845e57	#84494c	#4b4240	#809e70	#c6ae3b	#9d4842	#a1b6d3	#b3aca6	#a8935f	#434e6d	#7c7451	#715973	#bbac91	#5b7568	#f37d2f	#ebc943	#bfb243
macke1	30	#7b5c6e	#efe1da	#3f4c60	#e5ca4b	#e98d3b	#b6a45f	#b4ca31	#f6c830	#644937	#d9b437	#847366	#a2c47f	#ca95a1	#79533e	#7e8b76	#ff9c41	#6f7c37	#ccc29e	#f2b86d	#c19b56	#8d5d34	#7f4637	#95af61	#99822a	#626161	#5d6a8c	#934034	#cf5345	#b1b48a	#3f504b
macke1	30	#e8dfc1	#85566a	#99af3f	#e68a45	#eed74d	#96453c	#ee9b34	#c0a144	#8db5d6	#f6e971	#769537	#687969	#eabf98	#3f3e4b	#a6d37d	#e5f231	#94767d	#6a6c6a	#655d30	#fff8af	#584249	#9c7d80	#94b278	#b1a893	#99602d	#636937	#ebc277	#7b4c36	#894b48	#a5876c
macke1	30	#f5dec1	#78637b	#6d5446	#ab9859	#efd84a	#ff9641	#b6ce7b	#da9c55	#f8c679	#eed143	#79875f	#d6483c	#5a3639	#dffa71	#f37b45	#ffaf21	#a5bbc2	#85a373	#935d55	#a1413d	#b19c62	#e7e441	#66502c	#dfd0a3	#ab936f	#855238	#90662f	#69372f	#765a3d	#6d5b6f
monet1	30	#748068	#a3b3c6	#718b87	#49535e	#695a4d	#8a849e	#63a17d	#568870	#4b305f	#555c59	#8b94a6	#685e44	#5f6058	#68687a	#526481	#a2969a	#9cb4b6	#bbb8b2	#744336	#5d2f37	#75875b	#a1aa94	#667d87	#8c8590	#776e50	#c3bfba	#553348	#5e6843	#545e62	#525154
